id,Collection.Date,mt_haplotype,mt_GenBank,RADSeq.year,Lat,Long,Month,Year,Source,Sex,depth_gebco,lon_corrected,lat_corrected,corrected_depth,distance_to_shore,region,dapc_population,admixture_population,offshore_putative_hybrids,low_confidence_population,fourpop,sixpop,newhybrids_category,NCBI.Bioproject,species
10Tt004,9/10/99,Ttr16,PZ122916,2019,27.1667,-82.5435,September,1999,biopsy,M,-10,-82.5435,27.1667,-10,5753.4,Gulf,Intermediate,Intermediate,FALSE,FALSE,Intermediate,Intermediate_Gulf,NA,PRJNA1289198,Tursiops erebennus
10Tt007,12/22/99,Ttr16,PZ122917,2019,27.388,-82.7192,December,1999,biopsy,F,-10,-82.7192,27.388,-10,9343.98,Gulf,Intermediate,Intermediate,FALSE,FALSE,Intermediate,Intermediate_Gulf,NA,PRJNA1289198,Tursiops erebennus
10Tt041,7/11/00,GTtr19,PZ122918,2019,27.104,-82.4877,July,2000,biopsy,F,-9,-82.4877,27.104,-9,3356.79,Gulf,Intermediate,Intermediate,FALSE,FALSE,Intermediate,Intermediate_Gulf,NA,PRJNA1289198,Tursiops erebennus
10Tt055,8/4/00,OTtr21,PZ122919,2019,27.5678,-82.8343,August,2000,biopsy,M,-13,-82.8343,27.5678,-13,17608.38,Gulf,Intermediate,Intermediate,FALSE,FALSE,Intermediate,Intermediate_Gulf,NA,PRJNA1289198,Tursiops erebennus
10Tt059,8/15/00,GTtr20,PZ122920,2019,27.2915,-82.5898,August,2000,biopsy,M,-8,-82.5898,27.2915,-8,3639.92,Gulf,Intermediate,Coastal_Gulf,FALSE,TRUE,Intermediate,Intermediate_Gulf,NA,PRJNA1289198,Tursiops erebennus
13Tt004,8/10/01,Ttr15,PZ122921,2019,29.6748,-80.8252,August,2001,biopsy,F,-25,-80.8252,29.6748,-25,35901.26,Atlantic,Intermediate,Intermediate,FALSE,FALSE,Intermediate,Intermediate_Atlantic,NA,PRJNA1289198,Tursiops erebennus
13Tt006,8/10/01,OTtr4,PZ122922,2019,29.761,-80.3287,August,2001,biopsy,M,-46,-80.3287,29.761,-46,84032.63,Atlantic,Intermediate,Intermediate,FALSE,FALSE,Intermediate,Intermediate_Atlantic,NA,PRJNA1289198,Tursiops erebennus
13Tt008,8/12/01,OTtr4,PZ122923,2019,30.2033,-81.0239,August,2001,biopsy,M,-26,-81.0239,30.2033,-26,33187.66,Atlantic,Intermediate,Intermediate,FALSE,FALSE,Intermediate,Intermediate_Atlantic,NA,PRJNA1289198,Tursiops erebennus
13Tt013,8/16/01,OTtr3,PZ122924,2019,30.4723,-80.8091,August,2001,biopsy,F,-26,-80.8091,30.4723,-26,58744.13,Atlantic,Intermediate,Intermediate,FALSE,FALSE,Intermediate,Intermediate_Atlantic,NA,PRJNA1289198,Tursiops erebennus
13Tt036,8/15/01,Ttr1,PV300089,2019,35.7701,-75.5631,August,2001,biopsy,M,-5,-75.5631,35.7701,-5,10700.38,Atlantic,Coastal_Atlantic,Coastal_Atlantic,FALSE,FALSE,Coastal_Atlantic,Coastal_Atlantic,NA,PRJNA1227152,Tursiops erebennus
13Tt038,8/7/01,OTtr13,PZ122925,2019,34.9472,-75.2947,August,2001,biopsy,M,-255,-75.2947,34.9472,-255,41913.45,Atlantic,Offshore,Offshore,FALSE,FALSE,Offshore,Offshore_Atlantic,NA,PRJNA1289198,Tursiops truncatus
13Tt041,8/14/01,Ttr4,PV300090,2019,36.1573,-75.7237,August,2001,biopsy,F,-10,-75.7237,36.1573,-10,1729.75,Atlantic,Coastal_Atlantic,Coastal_Atlantic,FALSE,FALSE,Coastal_Atlantic,Coastal_Atlantic,NA,PRJNA1227152,Tursiops erebennus
13Tt042,8/17/01,Ttr13,PV300091,2019,35.0305,-76.0171,August,2001,biopsy,F,-11,-76.0171,35.0305,-11,24686.34,Atlantic,Coastal_Atlantic,Coastal_Atlantic,FALSE,FALSE,Coastal_Atlantic,Coastal_Atlantic,NA,PRJNA1227152,Tursiops erebennus
13Tt045,8/16/01,Ttr1,PV300093,2019,35.8821,-75.5693,August,2001,biopsy,M,-10,-75.5693,35.8821,-10,1160.02,Atlantic,Coastal_Atlantic,Coastal_Atlantic,FALSE,FALSE,Coastal_Atlantic,Coastal_Atlantic,NA,PRJNA1227152,Tursiops erebennus
13Tt056,8/30/01,OTtr23,PZ122926,2018,33.91,-76.58,August,2001,biopsy,M,-40,-76.58,33.91,-40,90999.57,Atlantic,Intermediate,Intermediate,FALSE,FALSE,Intermediate,Intermediate_Atlantic,Backcross2,PRJNA1289198,Tursiops erebennus
13Tt066,8/6/02,OTtr3,PZ122927,2019,34.3803,-77.3205,August,2002,biopsy,M,-17,-77.3205,34.3803,-17,18251,Atlantic,Intermediate,Intermediate,FALSE,FALSE,Intermediate,Intermediate_Atlantic,NA,PRJNA1289198,Tursiops erebennus
13Tt073,8/12/02,OTtr31,PZ122928,2019,33.6701,-78.2068,August,2002,biopsy,F,-18,-78.2068,33.6701,-18,29767.82,Atlantic,Intermediate,Offshore,TRUE,TRUE,Intermediate,Intermediate_Atlantic,F2,PRJNA1289198,Tursiops erebennus
13Tt087,8/18/02,Ttr1,PV300095,2019,33.3861,-79.1261,August,2002,biopsy,M,-7,-79.1261,33.3861,-7,2910.22,Atlantic,Coastal_Atlantic,Coastal_Atlantic,FALSE,FALSE,Coastal_Atlantic,Coastal_Atlantic,NA,PRJNA1227152,Tursiops erebennus
13Tt089,8/18/02,Ttr6,PV300096,2019,33.3658,-79.132,August,2002,biopsy,M,-7,-79.132,33.3658,-7,3631,Atlantic,Coastal_Atlantic,Coastal_Atlantic,FALSE,FALSE,Coastal_Atlantic,Coastal_Atlantic,NA,PRJNA1227152,Tursiops erebennus
13Tt092,8/6/02,OTtr3,PZ122929,2019 (sent 13Tt098 DNA),34.1416,-77.0559,August,2002,biopsy,F,-29,-77.0559,34.1416,-29,52778,Atlantic,Intermediate,Intermediate,FALSE,FALSE,Intermediate,Intermediate_Atlantic,NA,PRJNA1289198,Tursiops erebennus
13Tt105,8/16/02,Ttr1,PV300097,2019,33.8588,-78.516,August,2002,biopsy,M,-4,-78.516,33.8588,-4,3261.12,Atlantic,Coastal_Atlantic,Coastal_Atlantic,FALSE,FALSE,Coastal_Atlantic,Coastal_Atlantic,NA,PRJNA1227152,Tursiops erebennus
13Tt109,8/20/02,Ttr1,PV300098,2019,33.3639,-79.1392,August,2002,biopsy,F,-6,-79.1392,33.3639,-6,3171.7,Atlantic,Coastal_Atlantic,Coastal_Atlantic,FALSE,FALSE,Coastal_Atlantic,Coastal_Atlantic,NA,PRJNA1227152,Tursiops erebennus
13Tt111,8/21/02,Ttr1,PV300099,2019,33.5287,-79.0073,August,2002,biopsy,F,-7,-79.0073,33.5287,-7,3970.46,Atlantic,Coastal_Atlantic,Coastal_Atlantic,FALSE,FALSE,Coastal_Atlantic,Coastal_Atlantic,NA,PRJNA1227152,Tursiops erebennus
13Tt121,11/9/02,Ttr1,PV300100,2019,33.9021,-78.2717,November,2002,biopsy,F,-9,-78.2717,33.9021,-9,3409.46,Atlantic,Coastal_Atlantic,Coastal_Atlantic,FALSE,FALSE,Coastal_Atlantic,Coastal_Atlantic,NA,PRJNA1227152,Tursiops erebennus
13Tt126,11/9/02,Ttr6,PV300101,2019,33.8843,-78.2634,November,2002,biopsy,F,-10,-78.2634,33.8843,-10,5490.98,Atlantic,Coastal_Atlantic,Coastal_Atlantic,FALSE,FALSE,Coastal_Atlantic,Coastal_Atlantic,NA,PRJNA1227152,Tursiops erebennus
13Tt140,11/20/02,Ttr5,PV300102,2019,33.8998,-78.3348,November,2002,biopsy,F,-8,-78.3348,33.8998,-8,3258.62,Atlantic,Coastal_Atlantic,Coastal_Atlantic,FALSE,FALSE,Coastal_Atlantic,Coastal_Atlantic,NA,PRJNA1227152,Tursiops erebennus
13Tt142,11/20/02,Ttr1,PV300103,2019,33.8967,-78.3082,November,2002,biopsy,M,-9,-78.3082,33.8967,-9,3632.52,Atlantic,Coastal_Atlantic,Coastal_Atlantic,FALSE,FALSE,Coastal_Atlantic,Coastal_Atlantic,NA,PRJNA1227152,Tursiops erebennus
13Tt151,11/21/02,Ttr6,PV300104,2019,33.8879,-78.3402,November,2002,biopsy,F,-9,-78.3402,33.8879,-9,4582.14,Atlantic,Coastal_Atlantic,Coastal_Atlantic,FALSE,FALSE,Coastal_Atlantic,Coastal_Atlantic,NA,PRJNA1227152,Tursiops erebennus
13Tt187,3/13/03,OTtr3,PZ122930,2019,33.9609,-76.8017,March,2003,biopsy,M,-36,-76.8017,33.9609,-36,82066.48,Atlantic,Intermediate,Intermediate,FALSE,FALSE,Intermediate,Intermediate_Atlantic,NA,PRJNA1289198,Tursiops erebennus
13Tt201,3/25/03,Ttr15,PZ122931,2019,34.2485,-76.4039,March,2003,biopsy,M,-32,-76.4039,34.2485,-32,55161.12,Atlantic,Intermediate,Intermediate,FALSE,FALSE,Intermediate,Intermediate_Atlantic,NA,PRJNA1289198,Tursiops erebennus
13Tt203,2/28/03,Ttr5,PV300105,2019,33.8878,-78.0281,February,2003,biopsy,F,-6,-78.0281,33.8878,-6,4869.24,Atlantic,Coastal_Atlantic,Coastal_Atlantic,FALSE,FALSE,Coastal_Atlantic,Coastal_Atlantic,NA,PRJNA1227152,Tursiops erebennus
14Tt383,9/17/15,Ttr6,PZ122932,2018,31.0343,-81.4378,September,2015,live capture,M,-5,-81.4378,31.0343,-5,3703.16,Atlantic,Coastal_Atlantic,Coastal_Atlantic,FALSE,FALSE,Coastal_Atlantic,Coastal_Atlantic,NA,PRJNA1289198,Tursiops erebennus
14Tt385,9/19/15,Ttr6,PZ122933,2018,31.0424,-81.4543,September,2015,live capture,M,-4,-81.4543,31.0424,-4,3574.69,Atlantic,Coastal_Atlantic,Coastal_Atlantic,FALSE,FALSE,Coastal_Atlantic,Coastal_Atlantic,NA,PRJNA1289198,Tursiops erebennus
14Tt386,9/19/15,Ttr5,PZ122934,2018,31.0236,-81.4529,September,2015,live capture,M,-7,-81.4529,31.0236,-7,3546.68,Atlantic,Coastal_Atlantic,Coastal_Atlantic,FALSE,FALSE,Coastal_Atlantic,Coastal_Atlantic,NA,PRJNA1289198,Tursiops erebennus
14Tt394,9/24/15,Ttr9,PZ122935,2018,31.1164,-81.5215,September,2015,live capture,F,1,-81.51458333,31.12291667,-8,2396.7,Atlantic,Coastal_Atlantic,Coastal_Atlantic,FALSE,FALSE,Coastal_Atlantic,Coastal_Atlantic,NA,PRJNA1289198,Tursiops erebennus
14Tt395,9/24/15,Ttr9,PZ122936,2018,31.1164,-81.5215,September,2015,live capture,M,1,-81.51458333,31.12291667,-8,2396.7,Atlantic,Coastal_Atlantic,Coastal_Atlantic,FALSE,FALSE,Coastal_Atlantic,Coastal_Atlantic,NA,PRJNA1289198,Tursiops erebennus
16Tt135,9/20/06,Ttr16,PZ122937,2019,30.3336,-89.0854,September,2006,biopsy,F,-10,-89.0854,30.3336,-10,4201.18,Gulf,Coastal_Gulf,Coastal_Gulf,FALSE,FALSE,Coastal_Gulf,Coastal_Gulf,NA,PRJNA1289198,Tursiops erebennus
16Tt244,8/15/13,Ttr2,PZ122938,2019 (sent 16Tt252 DNA),30.314,-89.2922,August,2013,biopsy,F,-4,-89.2922,30.314,-4,851.5,Gulf,Coastal_Gulf,Coastal_Gulf,FALSE,FALSE,Coastal_Gulf,Coastal_Gulf,NA,PRJNA1289198,Tursiops erebennus
19Tt005,12/8/03,Ttr16,PZ122939,2019,27.408,-82.6137,December,2003,biopsy,F,-6,-82.6137,27.408,-6,2247.88,Gulf,Coastal_Gulf,Coastal_Gulf,FALSE,FALSE,Coastal_Gulf,Coastal_Gulf,NA,PRJNA1289198,Tursiops erebennus
19Tt010,1/14/04,GTtr19,PZ122940,2019,27.3593,-82.5748,January,2004,biopsy,M,-7,-82.5748,27.3593,-7,1119.27,Gulf,Coastal_Gulf,Coastal_Gulf,FALSE,FALSE,Coastal_Gulf,Coastal_Gulf,NA,PRJNA1289198,Tursiops erebennus
22Tt007,8/21/07,GTtr17,PZ122941,2019,30.4274,-86.3812,August,2007,biopsy,M,-8,-86.3812,30.4274,-8,4572.63,Gulf,Coastal_Gulf,Coastal_Gulf,FALSE,FALSE,Coastal_Gulf,Coastal_Gulf,NA,PRJNA1289198,Tursiops erebennus
22Tt011,8/22/07,Ttr2,PZ122942,2019,30.4232,-86.4865,August,2007,biopsy,F,-6,-86.4865,30.4232,-6,6174.76,Gulf,Coastal_Gulf,Coastal_Gulf,FALSE,FALSE,Coastal_Gulf,Coastal_Gulf,NA,PRJNA1289198,Tursiops erebennus
22Tt017,8/24/07,Ttr16,PZ122943,2019,30.4276,-86.5944,August,2007,biopsy,F,-2,-86.5944,30.4276,-2,700.02,Gulf,Coastal_Gulf,Coastal_Gulf,FALSE,FALSE,Coastal_Gulf,Coastal_Gulf,NA,PRJNA1289198,Tursiops erebennus
22Tt029,8/27/07,GTtr45,PZ122944,2019,30.4033,-86.177,August,2007,biopsy,M,-3,-86.177,30.4033,-3,236.1,Gulf,Coastal_Gulf,Coastal_Gulf,FALSE,FALSE,Coastal_Gulf,Coastal_Gulf,NA,PRJNA1289198,Tursiops erebennus
22Tt046,8/23/07,Ttr2,PZ122945,2019,30.4523,-86.384,August,2007,biopsy,F,-7,-86.384,30.4523,-7,2037.82,Gulf,Coastal_Gulf,Coastal_Gulf,FALSE,FALSE,Coastal_Gulf,Coastal_Gulf,NA,PRJNA1289198,Tursiops erebennus
22Tt049,8/24/07,GTtr19,PZ122946,2019,30.4062,-86.2837,August,2007,biopsy,M,-3,-86.2837,30.4062,-3,975.02,Gulf,Coastal_Gulf,Coastal_Gulf,FALSE,FALSE,Coastal_Gulf,Coastal_Gulf,NA,PRJNA1289198,Tursiops erebennus
22Tt060,8/29/07,GTtr45,PZ122947,2019,30.4368,-86.2551,August,2007,biopsy,F,-3,-86.2551,30.4368,-3,1468.74,Gulf,Coastal_Gulf,Coastal_Gulf,FALSE,FALSE,Coastal_Gulf,Coastal_Gulf,NA,PRJNA1289198,Tursiops erebennus
22Tt085,11/9/10,GTtr17,PZ122948,2019,30.4274,-86.586,November,2010,biopsy,M,-2,-86.586,30.4274,-2,1329.11,Gulf,Coastal_Gulf,Coastal_Gulf,FALSE,FALSE,Coastal_Gulf,Coastal_Gulf,NA,PRJNA1289198,Tursiops erebennus
24Tt005,5/11/10,Ttr2,PZ122949,2018,29.271,-89.9563,May,2010,biopsy,M,-2,-89.9563,29.271,-2,16030.11,Gulf,Coastal_Gulf,Coastal_Gulf,FALSE,FALSE,Coastal_Gulf,Coastal_Gulf,NA,PRJNA1289198,Tursiops erebennus
24Tt009,5/12/10,11Tt079hpl,PZ122950,2018,29.2541,-89.9757,May,2010,biopsy,F,1,-89.97708333,29.26041667,-1,14565.24,Gulf,Coastal_Gulf,Coastal_Gulf,FALSE,FALSE,Coastal_Gulf,Coastal_Gulf,NA,PRJNA1289198,Tursiops erebennus
24Tt012,5/12/10,GTtr19,PZ122951,2018,29.2753,-89.9525,May,2010,biopsy,M,-3,-89.9525,29.2753,-3,16033.94,Gulf,Coastal_Gulf,Coastal_Gulf,FALSE,FALSE,Coastal_Gulf,Coastal_Gulf,NA,PRJNA1289198,Tursiops erebennus
24Tt014,5/13/10,GTtr72,PZ122952,2018,29.2651,-89.9694,May,2010,biopsy,M,-2,-89.9694,29.2651,-2,15387.74,Gulf,Coastal_Gulf,Coastal_Gulf,FALSE,FALSE,Coastal_Gulf,Coastal_Gulf,NA,PRJNA1289198,Tursiops erebennus
24Tt018,8/14/10,21Tt086hpl,PZ122953,2018,29.2742,-89.954,August,2010,biopsy,F,-4,-89.954,29.2742,-4,15989.79,Gulf,Coastal_Gulf,Coastal_Gulf,FALSE,FALSE,Coastal_Gulf,Coastal_Gulf,NA,PRJNA1289198,Tursiops erebennus
24Tt079,2/21/12,GTtr30,PZ122954,2019 (sent 24Tt148 DNA),29.2486,-90.0268,February,2012,biopsy,F,2,-90.03125,29.24791667,-1,9148.36,Gulf,Coastal_Gulf,Coastal_Gulf,FALSE,FALSE,Coastal_Gulf,Coastal_Gulf,NA,PRJNA1289198,Tursiops erebennus
24Tt010,9/18/17,Ttr2,PZ122955,2018,29.2199,-90.0267,September,2017,live capture,F,2,-90.02708333,29.22291667,-1,9029.29,Gulf,Coastal_Gulf,Coastal_Gulf,FALSE,FALSE,Coastal_Gulf,Coastal_Gulf,NA,PRJNA1289198,Tursiops erebennus
24Tt164,6/15/17,Ttr2,PZ122956,2019,29.3007,-90.0453,June,2017,live capture,F,2,-90.03958333,29.29791667,-1,8264.58,Gulf,Coastal_Gulf,Coastal_Gulf,FALSE,FALSE,Coastal_Gulf,Coastal_Gulf,NA,PRJNA1289198,Tursiops erebennus
24Tt167,6/16/17,GTtr72,PZ122957,2019,29.3853,-90.0481,June,2017,live capture,M,-1,-90.0481,29.3853,-1,3556.08,Gulf,Coastal_Gulf,Coastal_Gulf,FALSE,FALSE,Coastal_Gulf,Coastal_Gulf,NA,PRJNA1289198,Tursiops erebennus
24Tt170,6/19/17,GTtr30,PZ122958,2019,29.4634,-89.919,June,2017,live capture,F,1,-89.92291667,29.46458333,-1,3568.82,Gulf,Coastal_Gulf,Coastal_Gulf,FALSE,FALSE,Coastal_Gulf,Coastal_Gulf,NA,PRJNA1289198,Tursiops erebennus
24Tt173,6/23/17,GTtr30,PZ122959,2019,29.348,-89.9876,June,2017,live capture,M,-2,-89.9876,29.348,-2,9617.3,Gulf,Coastal_Gulf,Coastal_Gulf,FALSE,FALSE,Coastal_Gulf,Coastal_Gulf,NA,PRJNA1289198,Tursiops erebennus
26Tt309,8/21/13,GTtr30,PZ122960,2018,29.2229,-90.0088,August,2013,stranding,F,stranding,-90.0088,29.2229,stranding,stranding,Gulf,Coastal_Gulf,Coastal_Gulf,FALSE,FALSE,Coastal_Gulf,Coastal_Gulf,NA,PRJNA1289198,Tursiops erebennus
26Tt313,4/29/13,GTtr30,PZ122961,2018,29.1558,-90.106,April,2013,stranding,F,stranding,-90.106,29.1558,stranding,stranding,Gulf,Coastal_Gulf,Coastal_Gulf,FALSE,FALSE,Coastal_Gulf,Coastal_Gulf,NA,PRJNA1289198,Tursiops erebennus
27Tt026,9/9/10,GTtr45,PZ122962,2019,30.2577,-88.7025,September,2010,biopsy,M,-3,-88.7025,30.2577,-3,10241.43,Gulf,Coastal_Gulf,Coastal_Gulf,FALSE,FALSE,Coastal_Gulf,Coastal_Gulf,NA,PRJNA1289198,Tursiops erebennus
27Tt063,8/28/11,GTtr45,PZ122963,2019,30.337,-88.4174,August,2011,biopsy,M,-1,-88.4174,30.337,-1,5091.71,Gulf,Coastal_Gulf,Coastal_Gulf,FALSE,FALSE,Coastal_Gulf,Coastal_Gulf,NA,PRJNA1289198,Tursiops erebennus
27Tt113,7/26/13,GTtr45,PZ122964,2019,30.3547,-88.6638,July,2013,live capture,M,-2,-88.6638,30.3547,-2,1286.3,Gulf,Coastal_Gulf,Coastal_Gulf,FALSE,FALSE,Coastal_Gulf,Coastal_Gulf,NA,PRJNA1289198,Tursiops erebennus
2Tt150,11/11/99,Ttr5,PV300112,2019,34.6815,-76.5971,November,1999,live capture,F,-1,-76.5971,34.6815,-1,6394.14,Atlantic,Coastal_Atlantic,Coastal_Atlantic,FALSE,FALSE,Coastal_Atlantic,Coastal_Atlantic,NA,PRJNA1227152,Tursiops erebennus
2Tt155,11/11/99,Ttr5,PV300113,2019,34.7166,-76.5131,November,1999,live capture,F,-1,-76.5131,34.7166,-1,2803.21,Atlantic,Coastal_Atlantic,Coastal_Atlantic,FALSE,FALSE,Coastal_Atlantic,Coastal_Atlantic,NA,PRJNA1227152,Tursiops erebennus
2Tt156,11/9/99,Ttr1,PZ122965,2018,34.6033,-76.5417,November,1999,live capture,M,-1,-76.5417,34.6033,-1,14264.48,Atlantic,Coastal_Atlantic,Coastal_Atlantic,FALSE,FALSE,Coastal_Atlantic,Coastal_Atlantic,NA,PRJNA1289198,Tursiops erebennus
2Tt219,9/27/01,Ttr5,PV300050,2019,34.7689,-76.6823,September,2001,biopsy,F,-5,-76.6823,34.7689,-5,1275.44,Atlantic,Coastal_Atlantic,Coastal_Atlantic,FALSE,FALSE,Coastal_Atlantic,Coastal_Atlantic,NA,PRJNA1227152,Tursiops erebennus
2Tt237,10/22/01,Ttr5,PV300051,2019,34.6808,-76.511,October,2001,biopsy,F,-1,-76.511,34.6808,-1,6459.21,Atlantic,Coastal_Atlantic,Coastal_Atlantic,FALSE,FALSE,Coastal_Atlantic,Coastal_Atlantic,NA,PRJNA1227152,Tursiops erebennus
2Tt246,10/31/01,Ttr6,PV300052,2019,33.9005,-78.1636,October,2001,biopsy,F,-9,-78.1636,33.9005,-9,4149.72,Atlantic,Coastal_Atlantic,Coastal_Atlantic,FALSE,FALSE,Coastal_Atlantic,Coastal_Atlantic,NA,PRJNA1227152,Tursiops erebennus
2Tt250,11/1/01,Ttr7,PV300053,2019,33.884,-78.0664,November,2001,biopsy,M,-8,-78.0664,33.884,-8,5055.61,Atlantic,Coastal_Atlantic,Coastal_Atlantic,FALSE,FALSE,Coastal_Atlantic,Coastal_Atlantic,NA,PRJNA1227152,Tursiops erebennus
2Tt251,11/1/01,Ttr1,PV300054,2019,33.8989,-78.1265,November,2001,biopsy,F,-10,-78.1265,33.8989,-10,4081.94,Atlantic,Coastal_Atlantic,Coastal_Atlantic,FALSE,FALSE,Coastal_Atlantic,Coastal_Atlantic,NA,PRJNA1227152,Tursiops erebennus
